names,descriptions,statuses,bill_committees,sponsors
H.R.2210,"To designate the community living center of the Department of Veterans Affairs in Butler Township, Butler County, Pennsylvania, as the ""Sergeant Joseph George Kusick VA Community Living Center"".",Became Law,Veterans' Affairs,"Rep. Kelly, Mike [R-PA-3]"
H.R.2209,Helping to Encourage Real Opportunities (HERO) for At-Risk Youth Act,Introduced,Ways and Means,"Rep. Kelly, Robin L. [D-IL-2]"
H.R.2208,Creating Pathways for Youth Employment Act,Introduced,Education and the Workforce,"Rep. Kelly, Robin L. [D-IL-2]"
H.R.2207,Community College to Career Fund Act,Introduced,Education and the Workforce,"Rep. Kelly, Robin L. [D-IL-2]"
H.R.2206,21st Century Civilian Conservation Corps Act,Introduced,Education and the Workforce,"Rep. Kaptur, Marcy [D-OH-9]"
H.R.2205,ECORA Act of 2017,Introduced,Ways and Means,"Rep. Jenkins, Lynn [R-KS-2]"
H.R.2204,Homeowner Information Privacy Protection Act,Introduced,Financial Services,"Rep. Hultgren, Randy [R-IL-14]"
H.R.2203,Coral Reef Sustainability Through Innovation Act of 2017,Introduced,"Natural Resources; Science, Space, and Technology","Rep. Hanabusa, Colleen [D-HI-1]"
H.R.2202,Chiropractic Membership in the Public Health Service Commissioned Corps Act of 2017,Introduced,Energy and Commerce,"Rep. Green, Gene [D-TX-29]"
H.R.2201,Micro Offering Safe Harbor Act,Passed House,Financial Services | Senate,"Rep. Emmer, Tom [R-MN-6]"
H.R.2200,Frederick Douglass Trafficking Victims Prevention and Protection Reauthorization Act of 2018,Became Law,Foreign Affairs; Judiciary; Oversight and Government; Ways and Means; Energy and Commerce; Armed Services; Education and the Workforce | Senate,"Rep. Smith, Christopher H. [R-NJ-4]"
H.R.2199,Federal Land Asset Inventory Reform Act of 2017,Introduced,Natural Resources,"Rep. Cramer, Kevin [R-ND-At Large]"
H.R.2198,Veterans Crisis Line Improvement Act,Introduced,Veterans' Affairs,"Rep. Castro, Joaquin [D-TX-20]"
H.R.2197,To require the Secretary of Energy to establish an energy efficiency materials pilot program.,Introduced,Energy and Commerce,"Rep. Cartwright, Matt [D-PA-17]"
H.R.2196,"To amend title 5, United States Code, to allow whistleblowers to disclose information to certain recipients.",Passed House,Oversight and Government | Senate,"Rep. Russell, Steve [R-OK-5]"
H.R.2195,OSC Access Act,Introduced,Oversight and Government,"Rep. Blum, Rod [R-IA-1]"
H.R.2194,Cigarette Smoking Reduction and Electronic Vapor Alternatives Act of 2017,Introduced,Energy and Commerce,"Rep. Hunter, Duncan D. [R-CA-50]"
H.R.2193,Remote Transactions Parity Act of 2017,Introduced,Judiciary,"Rep. Noem, Kristi L. [R-SD-At Large]"
H.R.2192,To amend the Public Health Service Act to eliminate the non-application of certain State waiver provisions to Members of Congress and congressional staff.,Passed House,Energy and Commerce; House Administration | Senate,"Rep. McSally, Martha [R-AZ-2]"
H.R.2191,SEAT Act of 2017,Introduced,Transportation and Infrastructure,"Rep. Dunn, Neal P. [R-FL-2]"
H.R.2190,Streamlining DHS Overhead Act,Passed House,Homeland Security | Senate,"Rep. Rutherford, John H. [R-FL-4]"
H.R.2189,Trade Protection Not Troll Protection Act,Introduced,Ways and Means,"Rep. Cardenas, Tony [D-CA-29]"
H.R.2188,Community Counterterrorism Preparedness Act,Introduced,Homeland Security,"Rep. McCaul, Michael T. [R-TX-10]"
H.R.2187,To amend the Internal Revenue Code of 1986 to clarify the treatment of certain retirement plan contributions picked up by governmental employers.,Introduced,Ways and Means,"Rep. Black, Diane [R-TN-6]"
H.R.2186,EL CHAPO Act,Introduced,Judiciary,"Rep. Brooks, Mo [R-AL-5]"
H.R.2185,Iran Sanctions Relief Review Act,Introduced,Foreign Affairs,"Rep. Pittenger, Robert [R-NC-9]"
H.R.2184,Cyber Scholarship Opportunities Act of 2017,Introduced,"Science, Space, and Technology","Rep. McCaul, Michael T. [R-TX-10]"
H.R.2183,Fishing Equipment Tax Relief Act of 2017,Introduced,Ways and Means,"Rep. Bilirakis, Gus M. [R-FL-12]"
H.R.2182,Plum Island Preservation Act,Passed House,Homeland Security,"Rep. Zeldin, Lee M. [R-NY-1]"
H.R.2181,Insurance Company Tax Modernization and Parity Act of 2017,Introduced,Ways and Means,"Rep. Tiberi, Patrick J. [R-OH-12]"
H.R.2180,Access to Contraception for Women Servicemembers and Dependents Act of 2017,Introduced,Armed Services,"Rep. Speier, Jackie [D-CA-14]"
H.R.2179,Drug Testing for Welfare Recipients Act,Introduced,Ways and Means; Agriculture; Financial Services,"Rep. Rouzer, David [R-NC-7]"
H.R.2178,Low-Wage Federal Contractor Employee Back Pay Act of 2017,Introduced,Oversight and Government,"Rep. Norton, Eleanor Holmes [D-DC-At Large]"
H.R.2177,District of Columbia Federal Officials Residency Equality Act of 2017,Introduced,Judiciary,"Rep. Norton, Eleanor Holmes [D-DC-At Large]"
H.R.2176,Asia-Pacific Defense Commission Act,Introduced,Foreign Affairs; Armed Services,"Rep. Murphy, Stephanie N. [D-FL-7]"
H.R.2175,North Korea Intelligence Enhancement Act,Introduced,Intelligence (Permanent),"Rep. Murphy, Stephanie N. [D-FL-7]"
H.R.2174,Unauthorized Spending Accountability Act of 2017,Introduced,Oversight and Government; Rules; Budget,"Rep. McMorris Rodgers, Cathy [R-WA-5]"
H.R.2173,Cruise Passenger Protection Act,Introduced,Transportation and Infrastructure,"Rep. Matsui, Doris O. [D-CA-6]"
H.R.2172,FFOCUS Act of 2017.,Introduced,Financial Services,"Rep. Love, Mia B. [R-UT-4]"
H.R.2171,Taxpayer Protection Act of 2017,Introduced,Ways and Means,"Rep. Lewis, John [D-GA-5]"
H.R.2170,Flood and Agriculture Risk Management Cost Reduction Act of 2017,Introduced,Financial Services,"Rep. LaMalfa, Doug [R-CA-1]"
H.R.2169,Improving Fusion Centers' Access to Information Act,Passed House,Homeland Security | Senate,"Rep. Katko, John [R-NY-24]"
H.R.2168,First Responders Passport Act of 2017,Introduced,Foreign Affairs,"Rep. Issa, Darrell E. [R-CA-49]"
H.R.2167,"Acre In, Acre Out Act",Introduced,Natural Resources; Agriculture,"Rep. Griffith, H. Morgan [R-VA-9]"
H.R.2166,ASAP Act,Introduced,Armed Services,"Rep. Gohmert, Louie [R-TX-1]"
H.R.2165,TSA Misconduct Accountability Act of 2017,Introduced,Homeland Security,"Rep. Gallagher, Mike [R-WI-8]"
H.R.2164,Medical Device Safety Act,Introduced,Energy and Commerce,"Rep. Fitzpatrick, Brian K. [R-PA-8]"
H.R.2163,Medical Device Guardians Act,Introduced,Energy and Commerce,"Rep. Fitzpatrick, Brian K. [R-PA-8]"
H.R.2162,End Government Shutdowns Act,Introduced,Appropriations,"Rep. Davis, Rodney [R-IL-13]"
H.R.2161,Venezuelan Refugee Assistance Act,Introduced,Judiciary,"Rep. Curbelo, Carlos [R-FL-26]"
H.R.2160,BUS Act of 2017,Introduced,Transportation and Infrastructure; Education and the Workforce; Energy and Commerce,"Rep. Crist, Charlie [D-FL-13]"
H.R.2159,Paying a Fair Share Act of 2017,Introduced,Ways and Means,"Rep. Cicilline, David N. [D-RI-1]"
H.R.2158,Atlantic Seismic Airgun Protection Act,Introduced,Natural Resources,"Rep. Beyer, Donald S., Jr. [D-VA-8]"
H.R.2157,OCEAN Act,Introduced,Natural Resources,"Rep. Brat, Dave [R-VA-7]"
H.R.2156,Saint Francis Dam Disaster National Memorial Act,Passed House,Natural Resources | Senate,"Rep. Knight, Stephen [R-CA-25]"
H.R.2155,New HOPE Act,Introduced,Education and the Workforce,"Rep. Walberg, Tim [R-MI-7]"
H.R.2154,"To rename the Red River Valley Agricultural Research Center in Fargo, North Dakota, as the Edward T. Schafer Agricultural Research Center.",Became Law,Agriculture | Senate,"Rep. Cramer, Kevin [R-ND-At Large]"
H.R.2153,Congressional Pay for Performance Act of 2017,Introduced,House Administration,"Rep. Rothfus, Keith J. [R-PA-12]"
H.R.2152,Citizens' Right to Know Act of 2018,Passed House,Judiciary | Senate,"Rep. Poe, Ted [R-TX-2]"
H.R.2151,Tyler Clementi Higher Education Anti-Harassment Act of 2017,Introduced,Education and the Workforce,"Rep. Pocan, Mark [D-WI-2]"
H.R.2150,Flags of Convenience Don't Fly Here Act,Introduced,Transportation and Infrastructure,"Rep. DeFazio, Peter A. [D-OR-4]"
H.R.2149,Refundable Child Tax Credit Eligibility Verification Reform Act of 2017,Introduced,Ways and Means,"Rep. Johnson, Sam [R-TX-3]"
H.R.2148,Clarifying Commercial Real Estate Loans,Passed House,Financial Services | Senate,"Rep. Pittenger, Robert [R-NC-9]"
H.R.2147,Veterans Treatment Court Improvement Act of 2018,Became Law,Veterans' Affairs,"Rep. Coffman, Mike [R-CO-6]"
H.R.2146,Unaccompanied Alien Children Placement Transparency Act of 2017,Introduced,Judiciary,"Rep. Roe, David P. [R-TN-1]"
H.R.2145,No REX Act,Introduced,Foreign Affairs,"Rep. Waters, Maxine [D-CA-43]"
H.R.2144,Risk-Based Classification of Accessories Act of 2017,Introduced,Energy and Commerce,"Rep. Walters, Mimi [R-CA-45]"
H.R.2143,Donald J. Trump Wealth Tax Act of 2017,Introduced,Ways and Means,"Rep. Vargas, Juan [D-CA-51]"
H.R.2142,INTERDICT Act,Became Law,Homeland Security,"Rep. Tsongas, Niki [D-MA-3]"
H.R.2141,Conrad State 30 and Physician Access Reauthorization Act,Introduced,Judiciary,"Rep. Schneider, Bradley Scott [D-IL-10]"
H.R.2140,Right Start Child Care and Education Act of 2017,Introduced,Ways and Means,"Rep. Ruppersberger, C. A. Dutch [D-MD-2]"
H.R.2139,"To amend the FAA Modernization and Reform Act of 2012 and title 49, United States Code, with respect to disadvantaged business enterprises, and for other purposes.",Introduced,Transportation and Infrastructure,"Rep. Moore, Gwen [D-WI-4]"
H.R.2138,Sinai Service Recognition Act,Introduced,Ways and Means,"Rep. McCaul, Michael T. [R-TX-10]"
H.R.2137,Federal Do No Harm Act of 2017,Introduced,Transportation and Infrastructure,"Rep. Mast, Brian J. [R-FL-18]"
H.R.2136,To amend the Internal Revenue Code of 1986 to provide an exception from certain reporting requirements with respect to the foreign accounts of individuals who live abroad.,Introduced,Ways and Means,"Rep. Maloney, Carolyn B. [D-NY-12]"
H.R.2135,Northern Rockies Ecosystem Protection Act,Introduced,Natural Resources,"Rep. Maloney, Carolyn B. [D-NY-12]"
H.R.2134,Endangered Species Management Self-Determination Act,Introduced,Natural Resources,"Rep. Luetkemeyer, Blaine [R-MO-3]"
H.R.2133,CLEARR Act of 2017,Introduced,Financial Services,"Rep. Luetkemeyer, Blaine [R-MO-3]"
H.R.2132,Traveler Redress Improvement Act of 2017,Passed House,Homeland Security | Senate,"Rep. Katko, John [R-NY-24]"
H.R.2131,Fixing Internal Response to Misconduct Act,Passed House,Homeland Security | Senate,"Rep. Higgins, Clay [R-LA-3]"
H.R.2130,Civil Rights Legacy of Medgar Wiley Evers Congressional Gold Medal Act,Introduced,Financial Services,"Rep. Harper, Gregg [R-MS-3]"
H.R.2129,Climate Change Adapt America Fund Act of 2017,Introduced,Energy and Commerce; Transportation and Infrastructure; Ways and Means,"Rep. Deutch, Theodore E. [D-FL-22]"
H.R.2128,Due Process Restoration Act of 2017,Introduced,Financial Services,"Rep. Davidson, Warren [R-OH-8]"
H.R.2127,National Paycheck Protection Act,Introduced,Education and the Workforce,"Rep. Budd, Ted [R-NC-13]"
H.R.2126,What Works to Move Welfare Recipients into Jobs Act,Introduced,Ways and Means; Oversight and Government,"Rep. Buchanan, Vern [R-FL-16]"
H.R.2125,BASIC Act,Introduced,Rules; Budget,"Rep. Brat, Dave [R-VA-7]"
H.R.2124,BOARD Fairly Act,Introduced,Transportation and Infrastructure,"Rep. Schakowsky, Janice D. [D-IL-9]"
H.R.2123,VETS Act of 2017,Passed House,Veterans' Affairs | Senate,"Rep. Thompson, Glenn [R-PA-5]"
H.R.2122,To reinstate and extend the deadline for commencement of construction of a hydroelectric project involving Jennings Randolph Dam.,Became Law,Energy and Commerce,"Rep. McKinley, David B. [R-WV-1]"
H.R.2121,"Pension, Endowment, and Mutual Fund Access to Banking Act",Introduced,Financial Services,"Rep. Rothfus, Keith J. [R-PA-12]"
H.R.2120,"Buses United for Safety, Regulatory Reform, and Enhanced Growth for the 21st Century Act",Introduced,Transportation and Infrastructure,"Rep. Perry, Scott [R-PA-4]"
H.R.2119,Therapeutic Fraud Prevention Act of 2017,Introduced,Energy and Commerce,"Rep. Lieu, Ted [D-CA-33]"
H.R.2118,Medical Device Servicing Safety and Accountability Act,Introduced,Energy and Commerce,"Rep. Costello, Ryan A. [R-PA-6]"
H.R.2117,Multi-Employer Pension Plan Partnership Act of 2017,Introduced,Education and the Workforce,"Rep. Sessions, Pete [R-TX-32]"
H.R.2116,Perchlorate Reclamation and Water Replenishment Act,Introduced,Natural Resources,"Rep. Knight, Stephen [R-CA-25]"
H.R.2115,Wakiesha's Law,Introduced,Judiciary,"Rep. Bass, Karen [D-CA-37]"
H.R.2114,To require the Secretary of the Treasury to implement security measures in the electronic tax return filing process to prevent tax refund fraud from being perpetrated with electronic identity theft.,Introduced,Ways and Means,"Rep. Yoho, Ted S. [R-FL-3]"
H.R.2113,Speeding Access to Already Approved Pharmaceuticals Act of 2017,Introduced,Energy and Commerce,"Rep. Stivers, Steve [R-OH-15]"
H.R.2112,Federal Government Decentralization Commission Act,Introduced,Oversight and Government; Transportation and Infrastructure,"Rep. Ryan, Tim [D-OH-13]"
H.R.2111,Tax Equity Act of 2017,Introduced,Ways and Means,"Rep. Nadler, Jerrold [D-NY-10]"
H.R.2110,Tax Fairness for All Families Act of 2017,Introduced,Ways and Means,"Rep. Nadler, Jerrold [D-NY-10]"
H.R.2109,National Strategy for School Security Act of 2017,Introduced,Transportation and Infrastructure; Homeland Security,"Rep. Messer, Luke [R-IN-6]"
H.R.2108,GI Bill STEM Extension Act of 2017,Introduced,Veterans' Affairs,"Rep. McKinley, David B. [R-WV-1]"
H.R.2107,Fairness for Pilots Act,Introduced,Transportation and Infrastructure,"Rep. Graves, Sam [R-MO-6]"
H.R.2106,Partner with Korea Act,Introduced,Judiciary,"Rep. Roskam, Peter J. [R-IL-6]"
H.R.2105,NIST Small Business Cybersecurity Act,Passed House,"Science, Space, and Technology | Senate","Rep. Webster, Daniel [R-FL-11]"
H.R.2104,Morley Nelson Snake River Birds of Prey National Conservation Area Boundary Modification Act of 2017,Introduced,Natural Resources,"Rep. Simpson, Michael K. [R-ID-2]"
H.R.2103,Julian Woods Yellow Ribbon Program Expansion Act,Introduced,Veterans' Affairs,"Rep. Rutherford, John H. [R-FL-4]"
H.R.2102,More JOBS for Rural Areas Act,Introduced,Financial Services,"Rep. Kihuen, Ruben J. [D-NV-4]"
H.R.2101,Prior Approval Reform Act,Introduced,House Administration,"Rep. Amodei, Mark E. [R-NV-2]"
H.R.2100,Work-Study for Student Veterans Act,Introduced,Veterans' Affairs,"Rep. Takano, Mark [D-CA-41]"
H.R.2099,GI Bill Fairness Act of 2017,Introduced,Veterans' Affairs,"Rep. Takano, Mark [D-CA-41]"
H.R.2098,Second Amendment Defense Act of 2017,Introduced,Judiciary,"Rep. Perry, Scott [R-PA-4]"
H.R.2097,ATF Wrongful Reclassification Act,Introduced,Judiciary,"Rep. Perry, Scott [R-PA-4]"
H.R.2096,Missing Children's Assistance Amendment Act of 2017,Introduced,Education and the Workforce,"Rep. Norton, Eleanor Holmes [D-DC-At Large]"
H.R.2095,Fair Pay Act of 2017,Introduced,Education and the Workforce,"Rep. Norton, Eleanor Holmes [D-DC-At Large]"
H.R.2094,Lead Free Schools Act of 2017,Introduced,Energy and Commerce,"Rep. Gottheimer, Josh [D-NJ-5]"
H.R.2093,Strengthening and Clarifying the 25th Amendment Act of 2017,Introduced,Judiciary,"Rep. Blumenauer, Earl [D-OR-3]"
H.R.2092,Promotion and Expansion of Private Employee Ownership Act of 2017,Introduced,Ways and Means; Education and the Workforce; Small Business,"Rep. Reichert, David G. [R-WA-8]"
H.R.2091,Motorsports Fairness and Permanency Act,Introduced,Ways and Means,"Rep. Reed, Tom [R-NY-23]"
H.R.2090,Election Integrity Act of 2017,Introduced,House Administration,"Rep. Messer, Luke [R-IN-6]"
H.R.2089,PLEA Act,Introduced,Judiciary,"Rep. Engel, Eliot L. [D-NY-16]"
H.R.2088,Empire State Equity Act,Introduced,Energy and Commerce,"Rep. Engel, Eliot L. [D-NY-16]"
H.R.2087,DAIRY Act of 2017,Introduced,Judiciary,"Rep. Duffy, Sean P. [R-WI-7]"
H.R.2086,"No Coverage, No Penalty Act",Introduced,Ways and Means,"Rep. Blackburn, Marsha [R-TN-7]"
H.R.2085,"To approve an agreement between the United States and the Republic of Palau, and for other purposes.",Introduced,Natural Resources; Foreign Affairs,"Rep. Sablan, Gregorio Kilili Camacho [D-MP-At Large]"
H.R.2084,Year-Round Pell Grant Restoration Act,Introduced,Education and the Workforce,"Rep. Roybal-Allard, Lucille [D-CA-40]"
H.R.2083,Endangered Salmon and Fisheries Predation Prevention Act,Passed House,Natural Resources | Senate,"Rep. Herrera Beutler, Jaime [R-WA-3]"
H.R.2082,For the relief of Daniela Vargas.,Introduced,Judiciary,"Rep. Thompson, Bennie G. [D-MS-2]"
H.R.2081,"To amend the Iran Threat Reduction and Syria Human Rights Act of 2012 to modify the requirement to impose sanctions with respect to the provision of specialized financial messaging services to the Central Bank of Iran and other sanctioned Iranian financial institutions, and for other purposes.",Introduced,Foreign Affairs; Judiciary; Financial Services,"Rep. Zeldin, Lee M. [R-NY-1]"
H.R.2080,Eastern Interior Alaska Land Use Protection Act,Introduced,Natural Resources,"Rep. Young, Don [R-AK-At Large]"
H.R.2079,Young Fishermen's Development Act of 2017,Introduced,Natural Resources,"Rep. Young, Don [R-AK-At Large]"
H.R.2078,Jump Start America Act of 2017,Introduced,Ways and Means,"Rep. Williams, Roger [R-TX-25]"
H.R.2077,Restoring the Patient's Voice Act of 2017,Introduced,Education and the Workforce,"Rep. Wenstrup, Brad R. [R-OH-2]"
H.R.2076,Ending Homelessness Act of 2017,Introduced,Financial Services; Budget,"Rep. Waters, Maxine [D-CA-43]"
H.R.2075,Crooked River Ranch Fire Protection Act,Passed House,Natural Resources | Senate,"Rep. Walden, Greg [R-OR-2]"
H.R.2074,Public Input for National Monuments Act,Introduced,Natural Resources,"Rep. Walden, Greg [R-OR-2]"
H.R.2073,"To amend section 287 of the Immigration and Nationality Act to prohibit immigration officers or agents of the Department of Homeland Security from wearing clothing or other items bearing the word ""police"".",Introduced,Judiciary,"Rep. Velazquez, Nydia M. [D-NY-7]"
H.R.2072,FIFA Act,Introduced,Education and the Workforce; Ways and Means,"Rep. Veasey, Marc A. [D-TX-33]"
H.R.2071,American Dream Promise Act,Introduced,Education and the Workforce,"Rep. Veasey, Marc A. [D-TX-33]"
H.R.2070,FAFSA for All Act,Introduced,Education and the Workforce,"Rep. Veasey, Marc A. [D-TX-33]"
H.R.2069,Fostering Stable Housing Opportunities Act of 2018,Introduced,Financial Services,"Rep. Turner, Michael R. [R-OH-10]"
H.R.2068,Department of Veterans Affairs Veterans Education Relief and Restoration Act of 2017,Introduced,Veterans' Affairs,"Rep. Takano, Mark [D-CA-41]"
H.R.2067,Cents and Sensibility Act,Introduced,Financial Services,"Rep. Stivers, Steve [R-OH-15]"
H.R.2066,PIMA of 2017,Introduced,Energy and Commerce; Ways and Means,"Rep. Speier, Jackie [D-CA-14]"
H.R.2065,Medicare You Can Opt Into Act of 2017,Introduced,Ways and Means,"Rep. Shea-Porter, Carol [D-NH-1]"
H.R.2064,Sewage Sludge in Food Production Consumer Notification Act,Introduced,Energy and Commerce; Agriculture,"Rep. Serrano, Jose E. [D-NY-15]"
H.R.2063,Opioid PACE Act of 2017,Introduced,Energy and Commerce; Judiciary,"Rep. Schneider, Bradley Scott [D-IL-10]"
H.R.2062,Defend Israel Act,Introduced,Foreign Affairs,"Rep. Rosen, Jacky [D-NV-3]"
H.R.2061,North Korean Human Rights Reauthorization Act of 2017,Became Law,Foreign Affairs | Senate,"Rep. Ros-Lehtinen, Ileana [R-FL-27]"
