names,descriptions,statuses,bill_committees,sponsors
H.R.775,SHUSH Act,Introduced,Ways and Means; Judiciary,Steve King
H.R.774,Expatriate Terrorist Act,Introduced,Judiciary; Foreign Affairs,Steve King
H.R.773,To terminate the EB-5 program.,Introduced,Judiciary,Steve King
H.R.772,Religious Worker Visa Reciprocity Act of 2019,Introduced,Judiciary,Steve King
H.R.771,Choices in Education Act of 2019,Introduced,Education and Labor,Steve King
H.R.770,Discharge Student Loans in Bankruptcy Act of 2019,Introduced,Judiciary,John Katko
H.R.769,Counterterrorism Advisory Board Act of 2019,Passed House,Homeland Security | Senate,John Katko
H.R.768,No Funding for Sanctuary Campuses Act,Introduced,Education and Labor,Duncan D. Hunter
H.R.767,"To designate the Federal building and United States courthouse located at 180 West Main Street in Abingdon, Virginia, as the ""H. Emory Widener, Jr., Federal Building and United States Courthouse"".",Introduced,Transportation and Infrastructure,H. Morgan Griffith
H.R.766,To allow penalty-free distributions from retirement accounts in the case of Federal employees and certain Federal contractors impacted by the Federal Government shutdown.,Introduced,Ways and Means; Oversight and Reform,Garret Graves
H.R.765,"Serve the People, Not the Swamp Act",Introduced,Judiciary; Budget; Rules; Oversight and Reform; House Administration,Mike Gallagher
H.R.764,United States Reciprocal Trade Act,Introduced,Ways and Means; Rules,Sean P. Duffy
H.R.763,Energy Innovation and Carbon Dividend Act of 2019,Introduced,Ways and Means; Energy and Commerce; Foreign Affairs,Theodore E. Deutch
H.R.762,Streamlining Energy Efficiency for Schools Act,Passed House,Energy and Commerce | Senate,Matt Cartwright
H.R.761,CAMPUS HATE Crimes Act,Introduced,Education and Labor,Anthony G. Brown
H.R.760,Protect Unpaid Federal Workers Act,Introduced,Oversight and Reform,Ami Bera
H.R.759,Ysleta del Sur Pueblo and Alabama-Coushatta Tribes of Texas Equal and Fair Opportunity Settlement Act,Passed House,Natural Resources | Senate,Brian Babin
H.R.758,Cooperate with Law Enforcement Agencies and Watch Act of 2019,Passed House,Financial Services | Senate,J. French Hill
H.R.757,Downwinders Compensation Act of 2019,Introduced,Judiciary,Paul A. Gosar
H.R.756,Embry-Riddle Tri-City Land Exchange Completion Act of 2019,Introduced,Natural Resources,Paul A. Gosar
H.R.755,Black Mountain Range and Bullhead City Land Exchange Act of 2019,Introduced,Natural Resources,Paul A. Gosar
H.R.754,Earned Income Tax Credit Equity for Puerto Rico Act of 2019,Introduced,Ways and Means,Jenniffer Gonzalez-Colon
H.R.753,Global Electoral Exchange Act of 2019,Passed House,Foreign Affairs | Senate,Joaquin Castro
H.R.752,Open Book on Equal Access to Justice Act,Passed House,Judiciary | Senate,Doug Collins
H.R.751,"No Vote, No Raise Act",Introduced,House Administration; Oversight and Reform,Robert E. Latta
H.R.750,Fairness to Essential Workers Act,Introduced,Oversight and Reform,Fred Upton
H.R.749,Veterans Right to Expediency Act,Introduced,Veterans'' Affairs,Robert E. Latta
H.R.748,Middle Class Health Benefits Tax Repeal Act of 2019,Passed House,Ways and Means,Joe Courtney
H.R.747,"To direct the Secretary of Veterans Affairs to conduct and support research on the efficacy and safety of medicinal cannabis, and for other purposes.",Introduced,Veterans'' Affairs,David P. Roe
H.R.746,Get Foreign Money Out of U.S. Elections Act,Introduced,House Administration,Jamie Raskin
H.R.745,Executive Branch Comprehensive Ethics Enforcement Act of 2019,Introduced,Oversight and Reform; Judiciary,Jamie Raskin
H.R.744,Protecting Our Communities and Rights Act of 2019,Introduced,Judiciary,John Katko
H.R.743,Securing Our Children Act of 2019,Introduced,Judiciary; Education and Labor,John Katko
H.R.742,Migratory Bird Framework and Hunting Opportunities for Veterans Act,Introduced,Natural Resources,Rob Bishop
H.R.741,TAILOR Act of 2019,Introduced,Financial Services,Scott R. Tipton
H.R.740,Military Child Educational Freedom Act,Introduced,Ways and Means,Joe Wilson
H.R.739,Cyber Diplomacy Act of 2019,Introduced,Foreign Affairs,Michael T. McCaul
H.R.738,Private Property Rights Protection Act of 2019,Introduced,Judiciary,F. James Sensenbrenner Jr.
H.R.737,Shark Fin Sales Elimination Act of 2019,Passed House,Natural Resources | Senate,Gregorio Kilili Camacho Sablan
H.R.736,Access to Congressionally Mandated Reports Act,Passed House,Oversight and Reform; House Administration,Mike Quigley
H.R.735,District of Columbia Paperwork Reduction Act,Introduced,Oversight and Reform; Rules,Eleanor Holmes Norton
H.R.734,Next Generation Votes Act,Introduced,House Administration,Joe Neguse
H.R.733,Leech Lake Band of Ojibwe Reservation Restoration Act,Introduced,Natural Resources,Betty McCollum
H.R.732,2020 Census IDEA Act,Introduced,Oversight and Reform,Carolyn B. Maloney
H.R.731,Transportation Funding Fairness Act,Introduced,Transportation and Infrastructure,Tom Malinowski
H.R.730,Reducing Barriers for Veterans Education Act of 2019,Introduced,Veterans'' Affairs,Peter T. King
H.R.729,Coastal and Great Lakes Communities Enhancement Act,Passed House,Natural Resources | Senate,Derek Kilmer
H.R.728,Title VIII Nursing Workforce Reauthorization Act of 2019,Passed House,Energy and Commerce | Senate,David P. Joyce
H.R.727,Ending Corporal Punishment in Schools Act of 2019,Introduced,Education and Labor,Alcee L. Hastings
H.R.726,National Discovery Trails Act,Introduced,Natural Resources,Jeff Fortenberry
H.R.725,Pay Federal Workers Act,Introduced,Ways and Means,Debbie Dingell
H.R.724,Preventing Animal Cruelty and Torture Act,Became Law,Judiciary | Senate,Theodore E. Deutch
H.R.723,Global Trade Accountability Act of 2019,Introduced,Ways and Means; Rules,Warren Davidson
H.R.722,Miracle Mountain Designation Act,Passed House,Natural Resources | Senate,John R. Curtis
H.R.721,Spam Calls Task Force Act of 2019,Introduced,Energy and Commerce,Charlie Crist
H.R.720,"To deem Federal employees excepted from furlough during a Government shutdown in fiscal year 2019 to be eligible for unemployment compensation, and for other purposes.",Introduced,Ways and Means,Anthony G. Brown
H.R.719,MICRO Act,Introduced,Judiciary,Anthony G. Brown
H.R.718,"To designate the Federal building located at 158-15 Liberty Avenue in Jamaica, Queens, New York, as the ""Floyd H. Flake Federal Building"".",Introduced,Transportation and Infrastructure,Gregory W. Meeks
H.R.717,Raise the Age Act,Introduced,Judiciary,Anthony G. Brown
H.R.716,Homeless Veterans Legal Services Act,Introduced,Veterans'' Affairs,Joyce Beatty
H.R.715,HOMeS Act of 2019,Introduced,Financial Services,Steve Stivers
H.R.714,EL CHAPO Act,Introduced,Judiciary,Mo Brooks
H.R.713,"To amend title 38, United States Code, to provide for the eligibility for beneficiary travel for veterans seeking treatment or care for military sexual trauma in specialized outpatient or residential programs at facilities of the Department of Veterans Affairs, and for other purposes.",Introduced,Veterans'' Affairs,Jackie Walorski
H.R.712,VA Medicinal Cannabis Research Act of 2019,Introduced,Veterans'' Affairs,J. Luis Correa
H.R.711,To require the Comptroller General of the United States to conduct a study and submit a report on filing requirements under the Universal Service Fund programs.,Introduced,Energy and Commerce,Don Young
H.R.710,Never Again Act,Introduced,Oversight and Reform,Peter Welch
H.R.709,Common Sense Maritime and Consumer Services Protection Act,Introduced,Transportation and Infrastructure,Bill Posey
H.R.708,Taxpayer Conscience Protection Act of 2019,Introduced,Energy and Commerce,Pete Olson
H.R.707,Measuring Real Income Growth Act of 2019,Introduced,Oversight and Reform,Carolyn B. Maloney
H.R.706,Restoring the Public Trust Act,Introduced,Oversight and Reform; Judiciary; Ways and Means; House Administration,Ted Lieu
H.R.705,Pay Our TSA Screeners Act of 2019,Introduced,Homeland Security,John Katko
H.R.704,Fair Trade with China Enforcement Act,Introduced,Ways and Means; Financial Services; Judiciary; Foreign Affairs; Oversight and Reform,K. Michael Conaway
H.R.703,Uncovering Foreign Influence in the United States Act of 2019,Introduced,Ways and Means,K. Michael Conaway
H.R.702,Stopping Foreign Businesses Sanctuary Act of 2019,Introduced,Judiciary,K. Michael Conaway
H.R.701,FriendSHIP Act,Introduced,Foreign Affairs,K. Michael Conaway
H.R.700,12 Carrier Act,Introduced,Armed Services,K. Michael Conaway
H.R.699,"To amend the National Housing Act to require the Secretary of Housing and Urban Development to issue guidance to reduce up-front premiums for FHA-insured mortgages if the capital ratio of the Mutual Mortgage Insurance Fund exceeds the statutory limit, and for other purposes.",Introduced,Financial Services,Anthony G. Brown
H.R.698,Department of Veterans Affairs Oversight Enhancement Act of 2019,Introduced,Veterans'' Affairs,Jim Banks
H.R.697,"To amend title 38, United States Code, to authorize the Secretary of Veterans Affairs to pay costs relating to the transportation of certain deceased veterans to veterans'' cemeteries owned by a State or tribal organization.",Introduced,Veterans'' Affairs,Jim Banks
H.R.696,Ban Government Shutdowns Act,Introduced,Appropriations,Brendan F. Boyle
H.R.695,"To redesignate the Hudson River Valley National Heritage Area as the Maurice D. Hinchey Hudson River Valley National Heritage Area, and for other purposes.",Introduced,Natural Resources,Sean Patrick Maloney
H.R.694,"To designate the facility of the United States Postal Service located at 40 Fulton Street in Middletown, New York, as the ""Benjamin A. Gilman Post Office Building"".",Introduced,Oversight and Reform,Sean Patrick Maloney
H.R.693,U.S. Senator Joseph D. Tydings Memorial Prevent All Soring Tactics Act of 2019,Passed House,Energy and Commerce | Senate,Kurt Schrader
H.R.692,Pre-existing Conditions Protection Act of 2019,Introduced,Energy and Commerce; Education and Labor; Ways and Means,Greg Walden
H.R.691,Proven Wildfire Reduction Techniques Act of 2019,Introduced,Agriculture; Natural Resources,Greg Walden
H.R.690,DEFENSE Act of 2019,Introduced,Transportation and Infrastructure,Greg Walden
H.R.689,Pet Safety and Protection Act of 2019,Introduced,Agriculture,Michael F. Doyle
H.R.688,PFC Garfield M. Langhorn Memorial Semipostal Stamp to Benefit our Veterans Act of 2019,Introduced,Oversight and Reform; Veterans'' Affairs,Lee M. Zeldin
H.R.687,Handgun Licensing and Registration Act of 2019,Introduced,Judiciary,Bonnie Watson Coleman
H.R.686,Stop Online Ammunition Sales Act of 2019,Introduced,Judiciary,Bonnie Watson Coleman
H.R.685,"To name the Department of Veterans Affairs community-based outpatient clinic in Bend, Oregon, as the ""Robert Maxwell VA Clinic"".",Introduced,Veterans'' Affairs,Greg Walden
H.R.684,Indiana Dunes National Park Act,Introduced,Natural Resources,Peter J. Visclosky
H.R.683,(PRRADA),Introduced,Judiciary,Nydia M. Velazquez
H.R.682,FAIR Act,Introduced,Oversight and Reform; House Administration,Linda T. Sanchez
H.R.681,RIGGED Act,Introduced,Oversight and Reform,Linda T. Sanchez
H.R.680,Securing Energy Infrastructure Act,Introduced,"Science, Space, and Technology",C. A. Dutch Ruppersberger
H.R.679,Political Accountability and Transparency Act,Introduced,House Administration,Kathleen M. Rice
H.R.678,Fair Compensation for Low-Wage Contractor Employees Act of 2019,Introduced,Appropriations; Oversight and Reform,Ayanna Pressley
H.R.677,21st Century President Act,Passed House,Judiciary | Senate,Mark Pocan
H.R.676,NATO Support Act,Passed House,Foreign Affairs,Jimmy Panetta
H.R.675,Safe Helicopters Now Act,Introduced,Ways and Means,Joe Neguse
H.R.674,Gun Violence Prevention Research Act of 2019,Introduced,Energy and Commerce,Carolyn B. Maloney
H.R.673,Shutdown Relief Act,Introduced,Oversight and Reform; Ways and Means,Elaine G. Luria
H.R.672,"To require the Secretary of Education to provide a deferment for certain student loans of Federal employees subject to a lapse in discretionary appropriations, and for other purposes.",Introduced,Education and Labor,David Loebsack
H.R.671,Protecting the Dignity of Unborn Children Act of 2019,Introduced,Judiciary,Robert E. Latta
H.R.670,Udall Park Land Exchange Completion Act,Introduced,Natural Resources,Ann Kirkpatrick
H.R.669,Restricting First Use of Nuclear Weapons Act of 2019,Introduced,Foreign Affairs,Ted Lieu
H.R.668,American Dream Employment Act of 2019,Introduced,House Administration,Ann Kirkpatrick
H.R.667,Regulatory Certainty for Navigable Waters Act,Introduced,Transportation and Infrastructure,Jaime Herrera Beutler
H.R.666,Haitian Educational Empowerment Act of 2019,Introduced,Foreign Affairs,Alcee L. Hastings
H.R.665,Save Oak Flat Act,Introduced,Natural Resources,Raul M. Grijalva
H.R.664,Recreational Lands Self-Defense Act of 2019,Introduced,Transportation and Infrastructure,Bob Gibbs
H.R.663,Burn Pits Accountability Act,Introduced,Armed Services; Veterans'' Affairs,Tulsi Gabbard
H.R.662,REACH Act,Introduced,Education and Labor,Marcia L. Fudge
H.R.661,Protecting Life in Global Health Assistance Act of 2019,Introduced,Foreign Affairs,Virginia Foxx
H.R.660,CHILD Act,Introduced,Energy and Commerce,Jeff Fortenberry
H.R.659,Buyback Our Safety Act,Introduced,Judiciary,Theodore E. Deutch
H.R.658,National Infrastructure Development Bank Act of 2019,Introduced,Energy and Commerce; Transportation and Infrastructure; Financial Services; Ways and Means,Rosa L. DeLauro
H.R.657,Immediate Financial Relief for Federal Employees Act,Introduced,Oversight and Reform,TJ Cox
H.R.656,"DREAMers, Immigrants, and Refugees (DIRe) Legal Aid Act",Introduced,Judiciary,J. Luis Correa
H.R.655,Student Loan Repayment Assistance Act of 2019,Introduced,Ways and Means,Julia Brownley
H.R.654,Investing in Tomorrow''s Workforce Act of 2019,Introduced,Ways and Means,Anthony G. Brown
H.R.653,Expanding Access to the Workforce Through Dual Enrollment Act of 2019,Introduced,Education and Labor,Anthony G. Brown
H.R.652,Comprehensive Care for Seniors Act of 2019,Introduced,Ways and Means; Energy and Commerce,Earl Blumenauer
H.R.651,Charitable Giving Tax Deduction Act,Introduced,Ways and Means,Christopher H. Smith
H.R.650,America Votes Act of 2019,Introduced,House Administration,Rick Larsen
H.R.649,Uyghur Human Rights Policy Act of 2019,Introduced,Foreign Affairs; Intelligence (Permanent); Judiciary,Christopher H. Smith
H.R.648,"Consolidated Appropriations Act, 2019",Passed House,Appropriations; Budget,Nita M. Lowey
H.R.647,Palliative Care and Hospice Education and Training Act,Passed House,Energy and Commerce | Senate,Eliot L. Engel
H.R.646,"To designate the facility of the United States Postal Service located at 24930 Washington Avenue in Murrieta, California, as the ""Riverside County Iraq and Afghanistan Veterans Memorial Post Office"".",Introduced,Oversight and Reform,Ken Calvert
H.R.645,Automatic Voter Registration Act,Introduced,House Administration,David N. Cicilline
H.R.644,Navajo Utah Water Rights Settlement Act of 2019,Introduced,Natural Resources,Rob Bishop
H.R.643,"To prohibit the provision of United States security assistance to the Government of Saudi Arabia, and for other purposes.",Introduced,Foreign Affairs,James P. McGovern
H.R.642,Oil Region National Heritage Area Reauthorization Act,Introduced,Natural Resources,Glenn Thompson
