Committee,Subcommittee,Name,Title
"House Committee on Science, Space, and Technology",Energy,Marc A. Veasey,Ranking Member
"House Committee on Science, Space, and Technology",Energy,Zoe Lofgren,
"House Committee on Science, Space, and Technology",Energy,Daniel Lipinski,
"House Committee on Science, Space, and Technology",Energy,Jacky Rosen,
"House Committee on Science, Space, and Technology",Energy,Jerry McNerney,
"House Committee on Science, Space, and Technology",Energy,Paul Tonko,
"House Committee on Science, Space, and Technology",Energy,Bill Foster,
"House Committee on Science, Space, and Technology",Energy,Mark Takano,
"House Committee on Science, Space, and Technology",Energy,Eddie Bernice Johnson,Ex Officio
"House Committee on Science, Space, and Technology",Investigations and Oversight,Ralph Lee Abraham,Chair
"House Committee on Science, Space, and Technology",Investigations and Oversight,Bill Posey,
"House Committee on Science, Space, and Technology",Investigations and Oversight,Thomas Massie,
"House Committee on Science, Space, and Technology",Investigations and Oversight,Roger W. Marshall,
"House Committee on Science, Space, and Technology",Investigations and Oversight,Clay Higgins,Vice Chair
"House Committee on Science, Space, and Technology",Investigations and Oversight,Ralph Norman,
"House Committee on Science, Space, and Technology",Investigations and Oversight,Troy Balderson,
"House Committee on Science, Space, and Technology",Investigations and Oversight,Lamar Smith,Ex Officio
"House Committee on Science, Space, and Technology",Investigations and Oversight,Donald S. Beyer Jr.,Ranking Member
"House Committee on Science, Space, and Technology",Investigations and Oversight,Jerry McNerney,
"House Committee on Science, Space, and Technology",Investigations and Oversight,Ed Perlmutter,
"House Committee on Science, Space, and Technology",Investigations and Oversight,Eddie Bernice Johnson,Ex Officio
House Committee on Veterans Affairs,,David P. Roe,Chair
House Committee on Veterans Affairs,,Gus M. Bilirakis,
House Committee on Veterans Affairs,,Mike Coffman,
House Committee on Veterans Affairs,,Bill Flores,
House Committee on Veterans Affairs,,Aumua Amata Coleman Radewagen,
House Committee on Veterans Affairs,,Mike Bost,
House Committee on Veterans Affairs,,Bruce Poliquin,
House Committee on Veterans Affairs,,Neal P. Dunn,
House Committee on Veterans Affairs,,Jodey C. Arrington,
House Committee on Veterans Affairs,,Clay Higgins,
House Committee on Veterans Affairs,,Jack Bergman,
House Committee on Veterans Affairs,,Jim Banks,
House Committee on Veterans Affairs,,Jenniffer Gonzalez-Colon,
House Committee on Veterans Affairs,,Brian J. Mast,
House Committee on Veterans Affairs,,Timothy J. Walz,Ranking Member
House Committee on Veterans Affairs,,Mark Takano,
House Committee on Veterans Affairs,,Julia Brownley,
House Committee on Veterans Affairs,,Ann M. Kuster,
House Committee on Veterans Affairs,,Beto ORourke,
House Committee on Veterans Affairs,,Kathleen M. Rice,
House Committee on Veterans Affairs,,J. Luis Correa,
House Committee on Veterans Affairs,,Conor Lamb,
House Committee on Veterans Affairs,,Elizabeth H. Esty,
House Committee on Veterans Affairs,,Scott H. Peters,
House Committee on Veterans Affairs,Health,Neal P. Dunn,Chair
House Committee on Veterans Affairs,Health,Gus M. Bilirakis,
House Committee on Veterans Affairs,Health,Bill Flores,
House Committee on Veterans Affairs,Health,Aumua Amata Coleman Radewagen,
House Committee on Veterans Affairs,Health,Clay Higgins,
House Committee on Veterans Affairs,Health,Jenniffer Gonzalez-Colon,
House Committee on Veterans Affairs,Health,Brian J. Mast,
House Committee on Veterans Affairs,Health,Julia Brownley,Ranking Member
House Committee on Veterans Affairs,Health,Mark Takano,
House Committee on Veterans Affairs,Health,Ann M. Kuster,
House Committee on Veterans Affairs,Health,Beto ORourke,
House Committee on Veterans Affairs,Health,J. Luis Correa,
House Committee on Veterans Affairs,Oversight and Investigations,Jack Bergman,Chair
House Committee on Veterans Affairs,Oversight and Investigations,Mike Bost,
House Committee on Veterans Affairs,Oversight and Investigations,Bruce Poliquin,
House Committee on Veterans Affairs,Oversight and Investigations,Neal P. Dunn,
House Committee on Veterans Affairs,Oversight and Investigations,Jodey C. Arrington,
House Committee on Veterans Affairs,Oversight and Investigations,Jenniffer Gonzalez-Colon,
House Committee on Veterans Affairs,Oversight and Investigations,Ann M. Kuster,Ranking Member
House Committee on Veterans Affairs,Oversight and Investigations,Kathleen M. Rice,
House Committee on Veterans Affairs,Oversight and Investigations,Scott H. Peters,
House Committee on Veterans Affairs,Oversight and Investigations,Conor Lamb,
House Committee on Veterans Affairs,Disability Assistance and Memorial Affairs,Mike Bost,Chair
House Committee on Veterans Affairs,Disability Assistance and Memorial Affairs,Mike Coffman,
House Committee on Veterans Affairs,Disability Assistance and Memorial Affairs,Aumua Amata Coleman Radewagen,
House Committee on Veterans Affairs,Disability Assistance and Memorial Affairs,Jack Bergman,
House Committee on Veterans Affairs,Disability Assistance and Memorial Affairs,Jim Banks,
House Committee on Veterans Affairs,Disability Assistance and Memorial Affairs,Elizabeth H. Esty,Ranking Member
House Committee on Veterans Affairs,Disability Assistance and Memorial Affairs,Julia Brownley,
House Committee on Veterans Affairs,Disability Assistance and Memorial Affairs,Conor Lamb,
House Committee on Veterans Affairs,Economic Opportunity,Jodey C. Arrington,Chair
House Committee on Veterans Affairs,Economic Opportunity,Gus M. Bilirakis,
House Committee on Veterans Affairs,Economic Opportunity,Bill Flores,
House Committee on Veterans Affairs,Economic Opportunity,Jim Banks,
House Committee on Veterans Affairs,Economic Opportunity,Brian J. Mast,
House Committee on Veterans Affairs,Economic Opportunity,Beto ORourke,Ranking Member
House Committee on Veterans Affairs,Economic Opportunity,Mark Takano,
House Committee on Veterans Affairs,Economic Opportunity,J. Luis Correa,
House Committee on Veterans Affairs,Economic Opportunity,Kathleen M. Rice,
House Committee on Veterans Affairs,Technology Modernization,Jim Banks,Chair
House Committee on Veterans Affairs,Technology Modernization,Mike Coffman,
House Committee on Veterans Affairs,Technology Modernization,Jack Bergman,
House Committee on Veterans Affairs,Technology Modernization,Conor Lamb,Ranking Member
House Committee on Veterans Affairs,Technology Modernization,Scott H. Peters,
House Committee on Ways and Means,,Kevin Brady,Chair
House Committee on Ways and Means,,Sam Johnson,
House Committee on Ways and Means,,Devin Nunes,
House Committee on Ways and Means,,David G. Reichert,
House Committee on Ways and Means,,Peter J. Roskam,
House Committee on Ways and Means,,Vern Buchanan,
House Committee on Ways and Means,,Adrian Smith,
House Committee on Ways and Means,,Lynn Jenkins,
House Committee on Ways and Means,,Erik Paulsen,
House Committee on Ways and Means,,Kenny Marchant,
House Committee on Ways and Means,,Diane Black,
House Committee on Ways and Means,,Tom Reed,
House Committee on Ways and Means,,Mike Kelly,
House Committee on Ways and Means,,James B. Renacci,
House Committee on Ways and Means,,Kristi L. Noem,
House Committee on Ways and Means,,George Holding,
House Committee on Ways and Means,,Jason Smith,
House Committee on Ways and Means,,Tom Rice,
House Committee on Ways and Means,,David Schweikert,
House Committee on Ways and Means,,Jackie Walorski,
House Committee on Ways and Means,,Carlos Curbelo,
House Committee on Ways and Means,,Mike Bishop,
House Committee on Ways and Means,,Darin LaHood,
House Committee on Ways and Means,,Brad R. Wenstrup,
House Committee on Ways and Means,,Richard E. Neal,Ranking Member
House Committee on Ways and Means,,Sander M. Levin,
House Committee on Ways and Means,,John Lewis,
House Committee on Ways and Means,,Lloyd Doggett,
House Committee on Ways and Means,,Mike Thompson,
House Committee on Ways and Means,,John B. Larson,
House Committee on Ways and Means,,Earl Blumenauer,
House Committee on Ways and Means,,Ron Kind,
House Committee on Ways and Means,,Bill Pascrell Jr.,
House Committee on Ways and Means,,Joseph Crowley,
House Committee on Ways and Means,,Danny K. Davis,
House Committee on Ways and Means,,Linda T. Sanchez,
House Committee on Ways and Means,,Brian Higgins,
House Committee on Ways and Means,,Terri A. Sewell,
House Committee on Ways and Means,,Suzan K. DelBene,
House Committee on Ways and Means,,Judy Chu,
House Committee on Ways and Means,Social Security,Sam Johnson,Chair
House Committee on Ways and Means,Social Security,Mike Bishop,
House Committee on Ways and Means,Social Security,Vern Buchanan,
House Committee on Ways and Means,Social Security,Mike Kelly,
House Committee on Ways and Means,Social Security,Tom Rice,
House Committee on Ways and Means,Social Security,David Schweikert,
House Committee on Ways and Means,Social Security,Darin LaHood,
House Committee on Ways and Means,Social Security,John B. Larson,Ranking Member
House Committee on Ways and Means,Social Security,Bill Pascrell Jr.,
House Committee on Ways and Means,Social Security,Joseph Crowley,
House Committee on Ways and Means,Social Security,Linda T. Sanchez,
House Committee on Ways and Means,Health,Peter J. Roskam,Chair
House Committee on Ways and Means,Health,Sam Johnson,
House Committee on Ways and Means,Health,Devin Nunes,
House Committee on Ways and Means,Health,Vern Buchanan,
House Committee on Ways and Means,Health,Adrian Smith,
House Committee on Ways and Means,Health,Lynn Jenkins,
House Committee on Ways and Means,Health,Kenny Marchant,
House Committee on Ways and Means,Health,Diane Black,
House Committee on Ways and Means,Health,Erik Paulsen,
House Committee on Ways and Means,Health,Tom Reed,
House Committee on Ways and Means,Health,Mike Kelly,
House Committee on Ways and Means,Health,Sander M. Levin,Ranking Member
House Committee on Ways and Means,Health,Mike Thompson,
House Committee on Ways and Means,Health,Ron Kind,
House Committee on Ways and Means,Health,Earl Blumenauer,
House Committee on Ways and Means,Health,Brian Higgins,
House Committee on Ways and Means,Health,Terri A. Sewell,
House Committee on Ways and Means,Health,Judy Chu,
House Committee on Ways and Means,Worker and Family Support,Adrian Smith,Chair
House Committee on Ways and Means,Worker and Family Support,Jackie Walorski,
